"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"1","up",-0.594897145311214,-0.538841592796157,-0.490109404353623,-0.582769441025968,-0.521282860160457,-0.458366286276481,-0.645478513897295,-0.523343268003695,-0.401208022110095
"2","up",-0.626178592463436,-0.53050812228108,1.69897000433602,-0.608224312637297,-0.485567678960712,1.69897000433602,-0.731496067813251,-0.582541052925493,-0.433586038037734
"3","up",-1.19896024280216,-1.12526916553223,-1.0760258792626,-1.18184429718175,-1.10566068578167,-1.05308521564111,-1.20212364714693,-1.00333810729802,-0.804552567449119
"4","up",-0.982265557344958,-0.918785001231687,-0.872037929347252,-0.967928241614568,-0.900790845942934,-0.847857943465731,-1.01771535222486,-0.861966123193709,-0.706216894162554
"5","up",-1.95426601380768,-1.89797147105669,-1.82153174955182,-1.94492440544617,-1.87316278830794,-1.76195190953952,-2.56147294628365,-2.20734901346873,-1.85322508065381
"6","up",-1.06828427829479,-1.00681189610842,-0.964773529539015,-1.05410180498619,-0.990202853706744,-0.944721795078275,-1.08127782162888,-0.919696498840508,-0.758115176052133
"7","up",-1.92387929511587,-1.82412559287815,-1.66842740660574,-1.9078775169383,-1.77692997165297,-1.5107268356094,-2.81231688732029,-2.31505674522972,-1.81779660313915
"8","up",-1.88600087399483,-1.75291963286276,-1.5831520898295,-1.86341088581369,-1.69647692801579,-1.45953126586451,-3.07661257204336,-2.26110815472567,-1.44560373740798
"9","down",-1.37840712053062,-1.05873939429555,-0.834504892847338,-1.3079995213089,-0.96929572451261,-0.732388924470524,-1.21104583274748,0.0438591166845472,1.29876406611658
"10","down",-1.51286229272991,-1.21101531265848,-0.984300066926976,-1.44887033547107,-1.12188530907668,-0.877661707325595,-1.54665673088536,-0.162761018392812,1.22113469409973
"11","down",-1.98961611684774,-1.97889039549727,-1.96764577726807,-1.98768257138894,-1.97484357735931,-1.96116907774815,-2.15615322020337,-2.01516784126838,-1.87418246233338
"12","down",-0.988120228328022,-0.661541233629165,-0.452790661771807,-0.912064493891763,-0.576806653606432,-0.361262518440393,-0.659740277237091,0.384007375495266,1.42775502822762
"13","down",-0.137986666194583,-0.0551204750027078,-0.0034818388198402,-0.118282534509258,-0.0341120253181194,0.019126219975674,-0.0728072656671642,0.16571616190245,0.404239589472064
"14","down",-0.165969516289965,-0.0533144017886141,0.0164434644328484,-0.139082650441179,-0.0248999163531164,0.0468975320148969,-0.0729756315519464,0.248411375468786,0.569798382489518
"15","down",-0.320913471335089,-0.152172668152657,-0.0481626090545461,-0.280636931163288,-0.109721958626854,-0.00303669323100341,-0.151673279935282,0.3392746700094,0.830222619954083
"16","down",-0.721565454009661,-0.245044827934568,0.0545644416806566,-0.610478112107192,-0.122585604305105,0.183164493055601,0.448059381397708,2.1049557782442,3.7618521750907
"17","down",-1.95714534737732,-1.9036618457842,-1.8257336542397,-1.94837119914998,-1.87932221061288,-1.754700894824,-2.36724137021023,-2.10432912114496,-1.84141687207969
"18","down",-1.96963737392503,-1.93533736734419,-1.89513172537024,-1.96369231382825,-1.92144768530452,-1.8692721086011,-2.45231827564994,-2.13791650884455,-1.82351474203916
"19","down",1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,-103.527081743127,19.0410488824231,141.609179507973
"20","down",-1.96482064831771,-1.92441048767148,-1.87336122743131,-1.95791866115292,-1.90740551775209,-1.83617816460507,-2.28072860213204,-2.04968307039737,-1.8186375386627
"21","up",1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,-102.062837166504,-14.5018886164273,73.0590599336499
"22","up",1.29857635136809,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,1.69897000433602,-36.9037788457177,-5.40708872175552,26.0896014022067
"23","up",-0.82823427961233,-0.103331604810761,0.454405766756108,-0.676675464001757,0.114849951015791,0.719470579122093,-1.05467130313402,2.54295390025278,6.14057910363959
"24","down",-1.94430534765518,-1.86460812824216,-1.68921740564567,-1.93219409283787,-1.82158677650831,1.69897000433602,-2.43761038136733,-2.15682724223228,-1.87604410309722
"25","down",-1.6558209381425,-1.32254982234156,-0.99941764859625,-1.59387724337043,-1.20322714944705,-0.825043341696819,-5.50618445103929,-0.211633572111604,5.08291730681608
"26","down",-1.62613636013078,-1.26676682301039,-0.904672215155201,-1.55984171655695,-1.13530781196396,-0.698751333657004,-4.02898067366188,-1.32954630457707,1.36988806450774
"27","down",-1.03852068921628,-0.511485231242343,-0.128588997306919,-0.924498256800767,-0.360004009837362,0.0492771206297408,-1.00551830440096,1.15298718340981,3.31149267122058
"28","down",-0.56975130278552,-0.253124241714925,-0.0304280609032369,-0.49738551037624,-0.165935496494436,0.0787254029027074,-0.686195026202196,0.13063150221104,0.947458030624275
