"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"1","up",0.254157455963281,0.289173443879215,0.323512149801301,0.261354847111133,0.30110442633974,0.348043649348368,0.226215045368219,0.299679290617003,0.39700134479794
"2","up",0.236494697372769,0.29477583463971,50,0.246476595942091,0.326913097849987,50,0.185568361107803,0.261492325337058,0.368480035076986
"3","up",0.0632469747746123,0.0749429586488526,0.0839409965257163,0.0657893662449242,0.0784041975413744,0.088494195278959,0.0627879570977922,0.0992343187779417,0.156836604955705
"4","up",0.10416802800575,0.120563264466762,0.134264769514286,0.107664309244455,0.125663500714401,0.141952176743624,0.0960029653485314,0.137414916027801,0.196690373868921
"5","up",0.01111050978507,0.0126481943113487,0.015082323456087,0.0113520839613343,0.0133917462524752,0.0173000791649866,0.00274490332774433,0.00620370283687967,0.0140208686037535
"6","up",0.0854507190766577,0.0984437398096843,0.108449229408819,0.0882872917819273,0.102281513609332,0.113573812575364,0.0829320075150608,0.120310491542877,0.174535921762897
"7","up",0.0119157313982443,0.0149925120691391,0.021457177478578,0.0123629605397989,0.0167136009309446,0.0308512783693648,0.00154057594607019,0.00484109109406689,0.0152125982758827
"8","up",0.0130016696151294,0.0176636466006126,0.0261124673624161,0.013695853888911,0.0201151405746291,0.0347111285643645,0.000838276763497212,0.00548140441515486,0.0358423323546879
"9","down",0.0418401159561571,0.0873495366733838,0.146384504549055,0.0492040078021011,0.107325834874324,0.185187247013415,0.0615111954181734,1.10626485806578,19.8959218378275
"10","down",0.0306999527649028,0.061515518275597,0.103681180428307,0.0355737512991893,0.0755291662990079,0.13253735298294,0.028401630243693,0.687446620976435,16.6392862887461
"11","down",0.0102419790500869,0.0104980733897897,0.0107734356693594,0.0102876795646813,0.0105963531212897,0.0109353055455514,0.00697986109349426,0.00965677602597893,0.0133603408387081
"12","down",0.102773174564094,0.218001140848791,0.352540761468769,0.122443435398771,0.264967950416644,0.435248698915868,0.218907037056261,2.4210701627085,26.7765751689878
"13","down",0.727802149336664,0.880804500471148,0.992014822112949,0.76158339332734,0.924459680813839,1.04502389271898,0.845654052343551,1.46459032842857,2.53652758380573
"14","down",0.682386590087346,0.884475073886953,1.03858839231001,0.725967785595395,0.944278461236333,1.11403165655401,0.845326275446382,1.77178644771093,3.71362787065196
"15","down",0.477624425884552,0.704412950590989,0.895029584766393,0.5240383479437,0.776744239954582,0.99303214429892,0.705223409554674,2.18411081834125,6.76429625302373
"16","down",0.189860467532033,0.568794216798446,1.13387307249175,0.245200802880004,0.754074744622229,1.52463011222008,2.8058172531416,127.337341398772,5778.99308885925
"17","down",0.0110370917454187,0.0124835514126149,0.0149371019696323,0.0112623443225344,0.0132031570558374,0.0175913473954293,0.00429297767291561,0.00786449569168591,0.0144073175303845
"18","down",0.010724143732641,0.0116054673113631,0.0127311687480412,0.0108719560020334,0.011982634561599,0.0135122568312702,0.00352924431936454,0.00727919730371538,0.0150136144147588
"19","down",50,50,50,50,50,50,2.97110675589297e-104,10991295460283240448,4.06611360078604e+141
"20","down",0.0108437463848217,0.0119011659852147,0.013385628653782,0.0110174563573733,0.0123764041354828,0.0145821592027281,0.00523927745494614,0.00891901572455713,0.0151831702327196
"21","up",50,50,50,50,50,50,8.65292288905081e-103,3.14855572113011e-15,1.14567103580758e+73
"22","up",19.8873240980453,50,50,50,50,50,1.2480188768089e-37,3.91661856571964e-06,1.22914014157887e+26
"23","up",0.148513427234112,0.788258014718097,2.84711996487884,0.210535112150347,1.30271661137902,5.24168090523283,0.0881715949460838,349.103256693034,1382226.14559946
"24","down",0.011368277137574,0.0136581498028215,0.0204542045314606,0.0116897684065432,0.0150804125826697,50,0.00365081325482881,0.0069690367991926,0.0133031931568294
"25","down",0.022089152924733,0.047582820076027,0.100134181308786,0.0254755023522392,0.0626286211933262,0.149608634230145,3.1175652286136e-06,0.614280073961396,121036.764781285
"26","down",0.0236517696072459,0.0541044737229748,0.12454542668415,0.0275523269549816,0.0732305318070706,0.200100726925425,9.35447301129564e-05,0.0468224026559261,23.4362468930789
"27","down",0.0915122663006245,0.307974507052181,0.743722640767223,0.118987610515199,0.436511801911701,1.12015241782052,0.0987374019581837,14.2228681298555,2048.76747643138
"28","down",0.269307654330229,0.558310452041971,0.932334894996498,0.318137225783052,0.682440045893254,1.19874111963081,0.205970476542201,1.35092581955678,8.86049593409193
