"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"1","up",1.24968259470488,1.35444471952832,1.41934953026582,1.27448227025979,1.3809698667328,1.44733315048163,1.39734771439681,1.72288675675037,2.04842579910393
"2","up",1.69744845203076,1.82266685686589,1.91332383157554,1.72569627429669,1.85788001144646,1.95875548071076,1.63418330943361,1.9597548884689,2.28532646750419
"3","up",1.34340668321502,1.92822044773532,2,1.47451431521735,2,2,0.98763408963976,2.45611466431896,3.92459523899817
"4","down",0.0148461108434769,0.341806165641028,0.541678223825534,0.0930080221257056,0.423626380744873,0.627621306495157,0.444525213308393,1.41790488041824,2.3912845475281
"5","up",0.903168087248461,1.08010673652829,1.19028005060558,0.945075634744649,1.12502184889244,1.23815320472092,1.09105904028827,1.62387254566502,2.15668605104177
"6","down",1.6217250888178,1.67934923199776,1.71539423670951,1.63530947438779,1.69404398797693,1.73103707093105,1.69059034582092,1.86935590478475,2.04812146374859
"7","up",0.353302483891909,0.483815050143416,2,0.377675340365866,0.545742027061966,2,0.207895596827585,0.411140820447113,0.614386044066642
"8","down",1.58330532443636,1.63414511928999,1.66588405655525,1.59533490785965,1.64707479577637,1.67970384881311,1.63435999540081,1.78713096092363,1.93990192644645
"9","up",1.03431613115754,1.35258836940277,1.57832810714822,1.10680177081025,1.44075599800618,1.68973860342294,0.904319396252632,1.72558010882739,2.54684082140215
"10","down",0.442371226330918,0.494653720386893,0.527521317122852,0.454697166641003,0.508022925571657,0.541886684984711,0.490963267001991,0.649007510241024,0.807051753480057
"11","up",0.0778313819801732,0.13584687410848,0.186274770826753,0.0903519859419109,0.154043173060693,0.218872975877349,0.0243425588148664,0.152349949210352,0.280357339605838
"12","up",2,2,2,2,2,2,-30.8778373311794,4.28598856672637,39.4498144646321
"13","down",1.5528168222229,1.62916698232711,1.67738757494756,1.57074199282567,1.64877632958606,1.69845569438662,1.62936196222661,1.86567961432991,2.10199726643321
"14","up",0.881338210044673,1.00822637720504,1.0914040689312,0.910917523022118,1.04158950752151,1.129291295103,0.90355314744137,1.26037177552436,1.61719040360734
"15","down",0.420127804887726,0.469213327148255,0.499796487430348,0.431767761022128,0.481671273798145,0.513123794111253,0.466651805220518,0.612085576993607,0.757519348766695
"16","down",0.361910018970454,0.416632441898797,0.450387974597038,0.374971683892865,0.430404866957699,0.465048459580331,0.415003962547828,0.573667298510884,0.73233063447394
"17","down",0.417030412100205,0.46795640281549,0.499368605514531,0.429186212885685,0.480772870043094,0.513010996818508,0.46646583149683,0.614116014739313,0.761766197981796
"18","down",0.467640285828638,0.513474256541032,0.542116146165002,0.478488193859168,0.525135874799796,0.554609760583324,0.510801040498282,0.647497638041784,0.784194235585286
"19","up",0.483345189250742,0.802086177502646,1.04733690004313,0.554257618789446,0.895096190868007,1.18024068401487,0.258990101686086,1.02823163552993,1.79747316937377
"20","down",-1.63469160404793,2,2,-1.2500664308572,2,2,-2.73378040519889,-2.30974196789005,-1.8857035305812
"21","down",1.52745214035338,1.60506435997881,1.65244484871089,1.54602461480119,1.62446329518385,1.6728130383297,1.62868871080681,1.85873417018699,2.08877962956718
"22","down",-1.0441175762902,-0.977382201851697,-0.935819183975016,-1.02826689557056,-0.960460321721732,-0.917670257622664,-0.986178448477119,-0.791367250011077,-0.596556051545035
"23","up",0.855373397772886,0.933509430181579,0.98748684000916,0.873274486466291,0.954802177145429,1.01330728903785,0.835490650084663,1.04548278495875,1.25547491983284
"24","down",2,2,2,2,2,2,-213.294900870627,-28.546205961029,156.202488948569
"25","down",0.498238841028609,0.543690383489353,0.571957411823072,0.509029517394688,0.555208479554448,0.584267036944672,0.541619574469441,0.675803327626915,0.809987080784389
