"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"1","up",-0.024518688742772,0.8558528637175,2,0.164184443837664,2,2,-0.91427667170295,1.46101893094981,3.83631453360258
"2","up",-0.876098293691973,-0.308974447343485,0.0866855857113418,-0.750824588201085,-0.150962373776331,0.266360981484244,-0.544236020148518,1.6634850970135,3.87120621417552
"3","up",-0.477989013100666,0.0874404557288914,0.452719150521589,-0.347616661998829,0.235657911167199,0.612609555874476,0.266893902579953,2.19988818335329,4.13288246412664
"4","up",-0.462858134637176,0.0919365259207511,0.450339581157967,-0.334906117729112,0.237349091812935,0.607282051069991,0.251609038824515,2.14201812551523,4.03242721220594
"5","up",0.50946169376416,0.73828895417071,0.88808982165225,0.562805799353611,0.798411308250452,0.956192156196897,0.554888086490048,1.20171707686452,1.84854606723899
"6","up",0.486191711223536,1.00540530406487,1.36914165098095,0.604846807126597,1.14809472691157,1.54624020767608,0.307374820580156,1.6651613658653,3.02294791115044
"7","up",-1.65107833673802,-1.27306705141077,-0.819398720996985,-1.58499635294363,-1.11945064287663,-0.501248052392943,-3.92408892749699,-1.98437647121226,-0.0446640149275277
"8","up",-1.61744145177967,-1.26781278488915,-0.908701876301325,-1.55239177651685,-1.13950405996386,-0.691127899921881,-3.00310018595583,-1.3516625731054,0.299775039745029
"9","up",-1.51909286080434,-0.927366910458134,0.152556977359211,-1.42334132965806,-0.637506887067793,2,-3.9011229214267,-2.0651728706055,-0.229222819784308
"10","up",0.814890358648187,1.14735808953124,1.37618290993269,0.891330660466179,1.23763352258812,1.48573298080122,0.733843002388306,1.6129230154367,2.49200302848509
"11","up",-1.62541190144519,-1.27016785502081,2,-1.56028206357811,-1.13604081745476,2,-3.06572417536163,-1.47584640085571,0.114031373650215
"12","up",-1.36235332828235,-1.13278774365573,-0.979512727326248,-1.30992998198538,-1.07125670403537,-0.910313619263592,-1.27709808403949,-0.540608577138147,0.195880929763201
"13","up",-1.51328114660321,-1.28194379828981,-1.11978088605096,-1.46208398848848,-1.21738264973501,-1.04536397533561,-1.46716347766931,-0.621064943769498,0.225033590130318
"14","up",-1.31763785510937,-1.11041970589839,-0.977007173402494,-1.26947865791615,-1.0563923858433,-0.918113694004362,-1.15203654442577,-0.498805029351434,0.154426485722906
"15","down",-1.60768676326177,2,2,-1.51907186280485,2,2,-3.8077647006531,-2.4473652619929,-1.0869658233327
"16","up",-0.710576837260618,-0.314141903586291,-0.0170814467690726,-0.622278216647576,-0.20001393970813,2,-0.968875154273789,0.0515108780226708,1.07189691031913
"17","up",-1.60263093142656,-1.25768473599244,-0.923809466245289,-1.53706508614833,-1.13585151639867,-0.733309574142608,-2.83682607747392,-1.14538154659298,0.546062984287963
"18","up",-1.78491585385736,-1.57366053512656,-1.3328326378232,-1.74681532823647,-1.49119292046327,-1.16578927742403,-2.63851655745917,-1.75850291647753,-0.878489275495885
"19","up",-1.62500936233139,-1.29735522829952,-0.980012218174696,-1.56282193611811,-1.18149836432799,-0.799436051500134,-2.83653764273971,-1.18709191177678,0.462353819186153
"20","down",2,2,2,2,2,2,-37.0742400699466,-8.0117112353665,21.0508175992136
"21","up",-0.247542264048649,-0.0189515672655986,0.123921492009457,-0.193323635476426,0.0391605844961468,0.18647786472363,-0.0628235700340283,0.603161013288854,1.26914559661174
"22","up",-1.27996036545575,-0.882993156907113,-0.597887336293317,-1.19380289646943,-0.769752052703377,-0.466954660745919,-1.09258565757775,0.590576925079704,2.27373950773716
"23","up",-0.759488238605694,-0.438117708846886,-0.23990610561306,-0.683363783778502,-0.356974876073584,-0.154885564163211,-0.21592611393444,0.799257814510769,1.81444174295598
"24","up",-0.320692387061015,-0.0603747755263435,0.0986359487764624,-0.25843475890061,0.00472822437003135,0.166984173470041,0.0232826967814211,0.797515247092359,1.5717477974033
"25","up",-0.206069511833434,-0.0909954719331793,-0.0204994214355185,-0.178656228999967,-0.0621208696807326,0.00973345296798489,-0.0302949139031104,0.322105782947671,0.674506479798452
