"","direction","pod.sd1","pod.sd2","pod.sd3","pod.sd.upper1","pod.sd.upper2","pod.sd.upper3","EC10","EC50","EC90"
"72","down",2,2,2,2,2,2,-19.9380383263983,-4.25814112134731,11.4217560837037
"73","down",2,2,2,2,2,2,-16.8102802093728,-2.09444300689622,12.6213941955804
"74","down",1.66652380844795,1.75159241082522,1.80932111825113,1.68621956104764,1.77444681555842,1.83670438704504,1.65216527728985,1.87529921964168,2.0984331619935
"75","up",1.56132504141073,2,2,2,2,2,-10.591566571142,-0.53252169028368,9.52652319057464
"76","down",2,2,2,2,2,2,-19.9334797760536,-4.26232466097496,11.4088304541037
"77","up",2,2,2,2,2,2,-1575.5547804499,259.914590241872,2095.38396093364
"78","down",0.912470236062021,1.21402500500178,1.42244361373101,0.981832097444644,1.29606907736899,1.52297133017385,0.829190828129547,1.61285680799624,2.39652278786294
"79","up",2,2,2,2,2,2,-218.454050759683,34.9477356037885,288.34952196726
"80","down",0.650638203257429,1.13386933470481,1.47825110312714,0.760646803331477,1.26808771721879,1.64942746535045,0.442250277555952,1.67465808070569,2.90706588385544
"81","down",0.939571691461955,2,2,1.61471703912958,2,2,-10.4537833044018,-2.94501189431629,4.56375951576923
"82","down",1.38445229707853,1.64896900150433,1.84297072544587,1.44433591783781,1.72371074801784,1.94310358168034,1.24141118810172,1.88726429886295,2.53311740962418
"83","down",2,2,2,2,2,2,-14.8299083558021,-3.61842252312443,7.5930633095532
"84","down",1.59929201519513,1.72287471779015,1.8105541747868,1.62751856146978,1.75706790779643,1.85409479049664,1.54852825230122,1.86041792125693,2.17230759021263
"85","down",1.5781687362369,1.6751331978692,1.74028906221679,1.60067768456313,1.70101712935249,1.77087172591506,1.56874313949223,1.82635787375179,2.08397260801135
"86","down",0.71822792161421,1.78325675440603,2,0.951784450716428,2,2,-0.147276923391148,2.52729208546181,5.20186109431476
"87","down",2,2,2,2,2,2,-51.7759846569192,-8.31838712837632,35.1392104001665
"88","down",2,2,2,2,2,2,-22.6954621315234,-4.63624998201829,13.4229621674868
"89","down",2,2,2,2,2,2,-761.932941172199,-97.1145513360164,567.703838500166
"90","down",2,2,2,2,2,2,-4.91468165526719,-3.02636117750456,-1.13804069974193
"91","down",2,2,2,2,2,2,-21.1499824883535,-4.38289699227676,12.3841885038
"92","down",1.68899032424916,1.76823114949665,1.82299456631348,1.70721037559612,1.78979305900605,1.84938835428132,1.6672480801469,1.87379123489776,2.08033438964862
"93","down",2,2,2,2,2,2,-26.5039085459016,-4.99894516425205,16.5060182173975
"94","down",2,2,2,2,2,2,-21.5774947045532,-4.49090370688925,12.5956872907748
"95","down",1.22896466753275,1.53430528096701,1.75620629124578,1.2981675829658,1.62014104739261,1.86919456047903,1.07282304853023,1.83175183800118,2.59068062747213
"96","down",1.57739091712422,1.66204697180655,1.71795790414851,1.59713144770067,1.68439245488314,1.74372619577442,1.58191168645215,1.81244974121354,2.04298779597493
"97","down",1.13409331841388,1.30705946818104,1.4194999734865,1.1747114982292,1.35218439722563,1.47073818017813,1.16350890245469,1.63373488377635,2.10396086509801
"98","down",1.7219197884518,1.79839686451103,1.85159262230248,1.73946481882311,1.81929865755681,1.87738738623678,1.69821899143866,1.89684039709412,2.09546180274959
"99","down",2,2,2,2,2,2,-37.0334075037503,-6.37663521402555,24.2801370756992
"100","down",2,2,2,2,2,2,-30.2732961340864,-5.56412225053927,19.1450516330079
"101","down",2,2,2,2,2,2,-35.3936567169839,-6.21670382050127,22.9602490759814
"102","up",2,2,2,2,2,2,-17.6653726895524,0.690025081838287,19.045422853229
"103","up",1.20922684629192,2,2,1.39614750567608,2,2,0.153089316174251,1.82951379027084,3.50593826436744
"104","down",2,2,2,2,2,2,-32.9737456164414,-5.95808036034993,21.0575848957416
"105","up",2,2,2,2,2,2,-12.6697621693486,-0.165898041693991,12.3379660859606
"106","down",2,2,2,2,2,2,-23.9883059278779,-4.85821456902187,14.2718767898342
"107","down",-0.605884708267294,0.588227953644924,1.78122238878949,-0.379575440604343,1.01657762071409,2,-4.35622289287609,0.596019180238132,5.54826125335235
"108","up",1.31305131762456,1.50111937703212,1.63959318732654,1.35546800619396,1.55446175047784,1.71099200273055,1.2072830657368,1.67327665180869,2.13927023788058
"109","up",2,2,2,2,2,2,-26.8357496306138,2.28223576350401,31.4002211576219
"110","up",2,2,2,2,2,2,-144.761483429834,22.8040003638951,190.369484157624
"111","up",2,2,2,2,2,2,-15.0411163426518,0.160187088904267,15.3614905204604
"112","down",2,2,2,2,2,2,-22.8358290843697,-4.62375961676459,13.5883098508405
"113","down",0.254425026513148,0.590509062846826,0.81125530942031,0.332819917145695,0.678945867406913,0.91221242931085,0.29794298283643,1.23017020612557,2.16239742941472
"114","down",2,2,2,2,2,2,-28.2334529987929,-5.29785813787233,17.6377367230482
"115","down",1.71102214667816,1.78845565779725,1.84373686423118,1.72861257084829,1.81000419771108,1.87117889234786,1.67699143787111,1.87654279417546,2.0760941504798
"116","down",2,2,2,2,2,2,-19.491993792409,-4.20972642988094,11.0725409326472
